ano,espvida,fectot,mort1,sobre60,e_anosestudo,gini,ppobcri,pren20ricos,pren80,rdpc,rdpc1,rdpc10,rmpob,rpob,theil,emp,theiltrab,t_banagua,t_lixo,t_luz,t_fora6a14,t_fundin_todos,t_m10a14cf,t_mulchefefif014,homemtot,mulhertot,pesorur,pesourb,i_escolaridade,idhm,idhm_l
2000,68.42,3.67,33.66,76.85,8.14,0.48,80.7,54.24,45.76,310.2,79.84,1268.5,90.33,146.8,0.4,1.34,0.35,94.59,98.19,93.17,5.61,61.75,0.0,16.66,1926,1811,285,3452,196,532,724
2000,69.03,2.47,31.69,77.94,8.81,0.57,81.26,60.93,39.07,347.15,61.35,1527.0,80.72,118.14,0.56,2.52,0.53,96.16,67.29,99.85,4.06,53.22,0.0,15.36,1648,1634,564,2718,269,568,734
2000,70.44,2.69,27.36,76.72,7.44,0.54,75.98,59.65,40.35,348.75,71.67,1619.07,85.99,146.2,0.48,0.77,0.47,91.62,88.8,99.64,10.72,64.23,0.0,4.81,2749,2443,2960,2232,144,507,757
2000,71.74,2.3,23.64,78.39,9.19,0.61,83.79,65.33,34.67,337.02,41.69,1732.18,73.54,117.73,0.66,2.73,0.6,85.75,88.13,93.08,4.23,56.03,0.0,8.41,8593,9049,8520,9122,222,561,779
2000,67.9,2.68,35.41,75.9,7.04,0.58,88.03,60.9,39.1,217.18,11.15,962.04,56.21,100.5,0.48,0.0,0.53,65.31,55.8,89.8,8.96,63.96,2.47,16.67,1807,1647,1962,1492,159,487,715
2000,69.21,4.38,31.13,78.26,8.9,0.61,89.9,63.33,36.67,175.22,10.56,814.63,56.92,83.98,0.59,1.38,0.44,43.16,75.61,75.03,10.89,56.91,0.16,20.3,26228,25269,23662,27835,227,485,737
2000,69.2,2.7,31.16,78.24,9.6,0.48,74.46,54.11,45.89,330.51,80.63,1377.21,90.03,152.41,0.39,1.92,0.3,89.35,96.48,97.04,5.5,59.94,0.0,11.42,3365,3168,2381,4152,183,533,737
2000,73.9,2.37,18.05,81.04,8.67,0.56,64.43,60.77,39.23,460.27,83.62,2115.88,92.39,138.55,0.54,4.64,0.62,87.74,93.81,94.97,5.69,53.22,4.72,16.0,2754,2520,1843,3431,275,612,815
2000,69.2,2.58,31.15,78.25,8.25,0.48,76.08,52.4,47.6,280.72,47.58,1017.25,77.24,128.18,0.39,1.7,0.36,90.97,95.77,96.64,7.36,57.75,0.0,8.58,2954,2742,2595,3101,198,538,737
2000,71.17,2.53,25.24,81.7,8.28,0.54,78.06,58.86,41.14,348.54,61.39,1491.1,82.12,130.85,0.51,3.51,0.44,83.04,86.48,90.82,8.96,61.79,0.0,16.15,3838,3878,2372,5344,201,542,0.77
2000,66.72,2.95,39.52,73.75,7.01,0.56,90.84,58.37,41.63,190.32,18.55,829.9,64.72,103.91,0.47,5.3,0.43,58.56,61.08,96.46,8.32,67.37,0.0,27.89,2449,2566,3889,1126,138,459,695
2000,69.38,2.79,30.57,78.57,8.56,0.52,86.33,56.87,43.13,224.41,44.92,942.1,73.32,108.05,0.45,0.81,0.5,72.54,25.33,93.54,4.89,65.85,0.0,11.91,1443,1421,1342,1522,175,498,0.74
2000,70.66,2.97,26.71,77.0,8.4,0.54,70.5,59.15,40.85,354.44,63.01,1558.03,81.53,136.25,0.5,1.8,0.48,81.03,86.24,94.9,3.56,59.99,0.0,25.06,2836,2596,1537,3895,213,553,761
2000,69.62,2.27,29.84,78.99,8.78,0.46,72.33,52.37,47.63,369.58,101.38,1390.7,95.37,159.3,0.35,2.4,0.31,98.13,91.96,98.79,3.19,54.75,0.0,9.01,3943,4026,1756,6213,0.24,567,744
2000,67.4,2.3,37.12,75.0,8.79,0.53,85.45,58.48,41.52,260.21,53.77,1101.52,83.19,120.49,0.47,1.72,0.32,84.71,94.23,94.5,3.82,54.12,0.0,12.21,4207,4255,4703,3759,231,521,707
2000,72.12,2.84,22.61,83.33,8.81,0.56,68.43,61.55,38.45,471.74,93.39,2290.08,91.45,153.49,0.54,2.52,0.55,96.79,93.63,99.15,8.32,45.96,0.0,13.57,11191,11117,4176,18132,319,604,785
2000,72.5,2.22,21.59,83.98,8.94,0.72,97.03,76.35,23.65,535.38,72.11,3675.91,91.17,170.53,1.0,4.89,1.2,95.81,95.27,99.32,3.86,48.41,0.0,11.19,14173,13458,2108,25523,292,627,792
2000,73.29,2.33,19.57,80.3,8.95,0.51,58.29,57.4,42.6,465.62,106.84,2009.12,96.97,159.76,0.45,4.35,0.48,98.68,98.34,98.98,4.02,51.78,0.0,9.74,3312,2959,1452,4819,224,607,805
2000,68.95,3.71,31.93,77.81,8.31,0.61,90.97,63.65,36.35,214.78,19.13,1033.99,62.72,91.78,0.64,2.79,0.64,37.28,60.28,74.48,6.97,70.72,1.46,18.94,2337,2063,2472,1928,152,487,733
2000,72.83,2.53,20.74,79.74,9.76,0.46,52.72,51.54,48.46,419.3,104.12,1555.4,99.4,144.89,0.37,0.44,0.4,96.6,99.37,98.69,3.72,53.62,0.0,7.79,1441,1311,1142,1610,202,585,797
2000,67.04,3.56,38.39,74.34,6.94,0.55,90.42,58.44,41.56,168.59,21.44,721.78,64.96,94.72,0.52,0.55,0.42,33.97,54.33,77.78,10.36,75.7,0.0,12.93,13602,12426,18166,7862,101,406,701
2000,69.06,4.63,31.6,74.91,5.23,0.68,97.53,67.45,32.55,112.78,0.0,575.06,39.14,63.46,0.53,1.04,0.35,18.21,62.5,49.51,15.59,79.65,0.0,20.18,5228,5002,8141,2089,93,0.36,734
2000,74.58,2.04,16.43,81.85,10.12,0.54,55.66,60.01,39.99,546.07,106.2,2413.03,93.5,156.72,0.51,3.95,0.52,96.14,93.04,98.47,1.58,33.33,0.29,10.94,38030,40586,4831,73785,0.41,673,826
2000,69.98,3.09,28.72,79.64,7.42,0.65,79.34,68.73,31.27,406.05,53.48,2336.26,78.73,127.97,0.76,2.49,0.84,85.37,91.46,97.22,11.02,66.26,0.0,8.43,4419,4297,5035,3681,0.17,506,0.75
2000,67.9,2.35,35.41,75.9,8.1,0.5,79.11,53.83,46.17,280.53,46.85,1026.83,78.17,122.48,0.41,1.13,0.45,79.15,67.2,95.35,3.01,53.93,0.0,10.02,2211,2195,2366,2040,216,539,715
2000,68.41,2.51,33.68,76.84,8.95,0.5,77.54,54.41,45.59,256.22,48.02,962.67,76.29,116.82,0.43,1.72,0.46,87.13,88.68,98.03,6.82,54.63,0.0,13.06,4298,4194,1989,6503,222,548,724
2000,66.84,3.78,39.1,73.97,7.88,0.49,92.42,52.54,47.46,124.28,16.14,430.15,61.65,86.29,0.4,0.46,0.33,25.13,81.47,89.77,11.35,78.72,0.0,8.68,1937,1727,2139,1525,111,382,697
2000,70.44,3.86,27.36,76.72,8.07,0.51,93.03,55.12,44.88,159.72,25.34,625.9,66.55,99.52,0.42,0.74,0.37,35.31,92.21,67.13,9.6,74.42,0.0,18.47,10329,10681,12779,8231,116,443,757
2000,67.78,3.05,35.81,75.69,8.81,0.59,86.36,62.82,37.18,229.7,27.09,1134.02,63.95,101.37,0.64,2.41,0.51,64.67,68.1,86.56,8.89,53.62,0.0,19.08,7553,7973,6244,9282,238,527,713
2000,70.6,2.26,26.9,80.71,8.48,0.5,63.61,55.67,44.33,462.36,100.89,1815.6,93.67,155.3,0.43,4.03,0.41,98.62,96.68,99.65,4.54,47.06,0.0,16.71,11586,12200,1454,22332,321,614,0.76
2000,69.98,2.63,28.72,79.64,8.2,0.53,74.67,56.54,43.46,323.75,53.88,1322.3,78.88,127.4,0.5,1.08,0.4,81.62,71.24,95.65,5.4,52.8,0.0,20.07,9178,8974,4436,13716,253,532,0.75
2000,74.04,2.22,17.7,81.22,8.6,0.54,57.8,60.23,39.77,514.16,98.6,2255.75,94.01,148.67,0.51,0.67,0.49,99.18,96.15,98.99,1.2,42.1,0.0,1.78,3170,2883,1734,4319,332,667,817
2000,70.06,2.48,28.49,79.77,8.38,0.46,59.65,51.53,48.47,418.97,99.57,1519.91,92.42,156.98,0.37,1.0,0.33,92.66,99.28,99.46,2.87,35.02,0.86,11.56,7519,7481,6096,8904,374,621,751
2000,65.57,3.34,43.77,68.65,7.61,0.49,89.67,53.23,46.77,172.54,28.33,635.55,74.78,106.08,0.36,0.46,0.3,62.31,24.36,90.43,10.9,61.84,0.0,23.66,2014,1880,1202,2692,193,461,676
2000,73.9,2.3,18.05,81.04,9.3,0.47,73.43,53.46,46.54,298.08,79.25,1079.09,94.03,141.86,0.37,0.64,0.31,89.77,83.49,99.14,6.2,50.97,3.77,15.28,1680,1545,1684,1541,241,576,815
2000,70.9,2.78,26.01,81.24,10.01,0.54,73.43,58.82,41.18,413.54,80.84,1867.39,93.39,139.54,0.53,0.56,0.47,95.71,98.7,98.68,1.32,42.74,0.0,10.01,1920,1882,1246,2556,293,619,765
2000,66.72,2.91,39.52,73.75,8.29,0.59,85.65,64.32,35.68,251.73,39.52,1272.63,79.04,106.5,0.6,0.24,0.62,71.57,81.12,86.29,8.18,50.75,0.0,8.76,1853,2010,1407,2456,245,522,695
2000,69.52,2.39,30.15,78.81,9.71,0.47,85.05,52.21,47.79,236.86,59.43,883.9,86.74,126.41,0.37,2.14,0.34,81.95,96.41,93.52,3.38,53.9,0.0,17.81,2918,3091,2560,3449,227,545,742
2000,66.85,3.54,39.05,74.0,8.39,0.5,82.94,54.4,45.6,233.13,45.43,883.44,77.78,112.43,0.43,0.26,0.41,38.69,76.68,62.33,11.39,62.64,0.0,13.84,3537,3252,5075,1714,191,479,698
2000,68.42,3.36,33.65,76.86,7.92,0.59,80.9,60.91,39.09,236.25,4.82,984.64,52.27,90.61,0.45,0.0,0.38,89.94,96.95,100.0,6.58,54.52,0.0,10.26,1232,1147,1094,1285,223,0.53,724
2000,75.17,2.24,15.06,82.56,9.18,0.63,51.58,67.85,32.15,796.63,120.32,4343.82,94.87,159.78,0.73,5.24,0.76,98.43,98.69,99.84,2.76,32.95,0.0,13.93,17749,19178,0,36927,441,699,836
2000,71.27,2.91,24.94,81.89,7.63,0.55,78.49,58.82,41.18,305.0,40.55,1313.62,71.42,119.89,0.53,1.12,0.5,82.07,84.01,92.26,5.81,57.79,0.0,7.83,3395,3246,3310,3331,0.17,536,771
2000,71.85,2.07,23.35,78.52,8.33,0.49,60.64,54.24,45.76,452.12,102.75,1783.79,96.32,157.3,0.42,1.4,0.46,93.54,93.46,95.28,11.17,57.47,1.18,4.43,2932,2686,2878,2740,212,571,781
2000,66.35,2.23,40.87,73.07,9.23,0.53,76.58,58.75,41.25,317.4,67.34,1358.96,90.15,131.85,0.48,3.35,0.44,91.83,92.94,97.27,5.75,51.18,0.74,10.11,4604,4635,2203,7036,0.25,545,689
2000,66.85,3.34,39.05,74.0,8.11,0.54,91.73,57.9,42.1,193.42,28.19,825.14,69.41,103.28,0.49,0.0,0.52,51.54,47.23,81.52,10.36,61.22,0.0,15.31,2962,3119,3866,2215,152,464,698
2000,65.91,3.2,42.48,72.28,8.46,0.62,86.4,65.97,34.03,213.48,16.31,1043.39,65.5,88.7,0.62,0.71,0.49,56.17,80.1,74.03,10.32,49.71,2.35,18.82,3896,3887,2614,5169,266,518,682
2000,72.33,2.11,22.06,79.12,7.24,0.53,50.83,57.77,42.23,524.76,85.5,2275.47,66.32,142.12,0.47,2.32,0.57,84.93,93.26,80.42,17.82,54.8,0.0,8.84,3332,2993,2597,3728,221,585,789
2000,70.86,2.51,26.13,81.17,6.42,0.43,65.67,50.49,49.51,382.4,107.64,1283.43,96.23,166.97,0.31,1.56,0.3,89.53,100.0,99.35,6.38,52.99,0.0,7.32,2279,2032,1947,2364,239,0.55,764
2000,69.35,2.37,30.68,78.51,8.42,0.58,84.16,61.73,38.27,279.93,42.62,1339.59,71.0,110.99,0.59,1.14,0.48,87.18,90.93,99.19,9.34,65.18,0.0,4.21,1329,1244,1350,1223,171,515,739
2000,65.32,3.22,44.74,71.18,7.99,0.45,85.65,50.96,49.04,220.94,50.25,764.31,83.19,126.26,0.35,0.7,0.3,84.68,69.24,96.94,11.08,70.56,0.0,13.68,2495,2284,1892,2887,115,436,672
2000,67.89,4.58,35.42,75.9,8.29,0.59,92.85,61.69,38.31,155.51,13.4,700.0,56.87,83.61,0.55,3.41,0.43,24.9,10.41,67.84,10.71,69.35,0.0,14.14,5941,5663,8506,3098,153,441,715
2000,72.33,2.15,22.06,79.12,10.07,0.48,74.17,53.24,46.76,343.1,76.21,1288.53,90.4,137.56,0.4,0.0,0.33,90.02,93.44,98.83,5.3,59.77,0.0,4.01,2415,2233,3024,1624,187,541,789
2000,73.65,2.23,18.66,80.74,9.08,0.53,46.61,59.3,40.7,635.55,134.13,2825.63,100.75,165.41,0.49,3.67,0.5,94.56,98.46,99.66,6.38,40.3,0.41,10.54,29101,29234,6373,51962,359,642,811
2000,67.78,3.71,35.81,75.69,9.98,0.43,79.96,47.06,52.94,263.62,49.29,761.73,75.56,126.82,0.36,0.98,0.23,65.03,38.13,78.97,3.63,50.77,0.0,26.62,901,878,1189,590,217,524,713
2000,72.07,2.17,22.75,83.24,10.04,0.68,100.0,71.58,28.42,289.52,36.84,1797.62,87.73,139.68,0.88,1.2,1.08,99.31,100.0,98.57,7.39,40.8,0.0,4.03,999,977,954,1022,0.31,584,785
2000,68.9,2.52,32.11,77.71,8.67,0.5,77.42,55.96,44.04,320.7,71.48,1316.18,90.33,137.52,0.44,2.86,0.42,95.44,97.22,96.65,4.59,49.06,1.01,7.36,5155,5090,2782,7463,253,565,732
2000,72.25,2.84,22.27,83.55,9.43,0.46,60.87,51.58,48.42,411.5,110.52,1570.68,89.77,159.68,0.35,1.2,0.34,98.75,95.72,99.57,8.43,47.2,0.0,9.48,3761,3542,1935,5368,261,595,788
2000,68.42,2.73,33.66,76.85,8.28,0.54,69.73,59.65,40.35,398.03,74.13,1724.98,86.75,143.24,0.5,2.93,0.42,89.62,99.54,94.66,8.27,60.02,0.0,11.4,3289,2915,2992,3212,0.23,531,724
2000,73.24,3.21,19.69,80.24,8.0,0.59,77.79,65.28,34.72,407.91,69.48,2079.16,90.79,137.62,0.61,3.29,0.53,97.18,96.48,99.09,0.77,45.79,0.99,12.14,3047,3116,710,5453,326,619,804
2000,73.83,2.58,18.21,80.97,8.17,0.51,66.33,57.25,42.75,410.42,83.68,1684.7,88.35,152.46,0.44,0.55,0.47,94.6,100.0,94.1,8.47,59.28,0.0,7.79,2853,2602,2801,2654,0.24,582,814
2000,69.62,2.83,29.84,78.99,7.86,0.58,82.98,61.19,38.81,236.72,23.5,1066.22,68.38,102.46,0.51,0.0,0.5,66.86,91.14,98.41,9.15,51.49,0.0,24.27,2434,2341,3206,1569,237,521,744
2000,71.76,2.69,23.6,82.71,8.84,0.44,58.8,48.38,51.62,360.48,87.24,1177.1,93.65,142.74,0.34,0.58,0.3,94.68,94.07,99.45,5.85,41.22,0.0,18.88,8689,8585,2536,14738,331,588,779
2000,63.52,4.7,52.0,67.83,7.54,0.54,90.52,58.43,41.57,154.73,23.43,643.73,63.75,87.44,0.51,0.09,0.4,21.76,30.27,67.62,13.54,80.84,0.0,24.72,4569,4722,7859,1432,103,387,642
2000,69.2,2.58,31.15,78.25,10.23,0.53,89.39,55.07,44.93,206.01,21.46,794.47,66.51,101.56,0.41,0.59,0.25,80.61,100.0,88.26,1.51,60.05,0.0,7.73,1568,1602,2003,1167,168,506,737
2000,70.05,2.59,28.54,79.74,6.24,0.61,72.89,64.87,35.13,368.19,30.52,1870.67,64.47,114.65,0.65,2.37,0.61,88.12,97.69,92.86,15.57,65.54,2.07,8.82,2730,2398,2148,2980,165,524,751
2000,71.58,2.61,24.08,82.41,9.05,0.44,90.0,51.03,48.97,270.6,90.21,1017.78,100.88,148.47,0.31,0.0,0.3,99.15,100.0,100.0,2.01,63.65,0.0,10.37,1002,998,909,1091,191,0.52,776
2000,71.9,2.39,23.2,78.59,8.8,0.49,77.17,53.03,46.97,278.81,55.65,1060.48,81.0,128.15,0.4,1.6,0.38,78.94,90.42,88.28,6.08,49.67,1.42,14.18,3383,3215,2600,3998,254,572,782
2000,72.02,2.26,22.88,78.73,9.08,0.52,58.27,57.68,42.32,508.96,114.3,2296.3,87.71,157.92,0.45,1.13,0.53,99.69,90.67,99.71,3.78,50.18,0.0,4.63,1280,1091,1517,854,251,595,784
2000,65.91,3.79,42.48,72.28,8.1,0.67,92.2,69.05,30.95,182.52,8.72,992.41,49.8,78.82,0.74,1.56,0.69,43.97,60.45,84.29,7.95,55.97,0.0,32.19,2681,2509,3736,1454,197,483,682
2000,68.4,2.81,33.72,76.82,7.28,0.51,94.06,55.55,44.45,183.24,32.14,736.42,71.58,106.5,0.41,0.7,0.3,86.08,81.39,96.18,13.81,55.89,0.0,7.08,2864,2779,2921,2722,149,477,723
2000,66.76,3.01,39.39,73.82,6.83,0.56,85.34,58.25,41.75,205.94,20.29,867.17,65.39,102.21,0.5,1.56,0.5,49.1,28.25,83.43,17.56,76.12,0.0,27.96,1778,1742,2203,1317,127,409,696
2000,69.14,2.46,31.33,75.02,7.58,0.56,89.23,58.0,42.0,184.12,12.26,776.45,57.06,98.41,0.49,0.78,0.39,87.84,86.47,98.81,9.86,61.82,0.0,12.04,5163,4861,7174,2850,0.16,473,736
2000,66.35,2.39,40.87,73.07,6.49,0.65,82.83,70.39,29.61,379.64,41.4,2105.38,71.34,115.07,0.77,2.39,0.9,74.58,73.32,87.94,20.55,74.11,0.0,8.89,3603,3387,3971,3019,155,466,689
2000,70.64,2.82,26.76,80.79,8.1,0.44,78.33,49.73,50.27,263.55,63.37,843.45,81.32,133.77,0.36,6.62,0.33,94.25,96.98,88.45,5.4,55.69,0.0,6.88,855,883,399,1339,254,532,761
2000,68.09,4.44,34.77,76.25,6.84,0.58,100.0,63.31,36.69,152.07,24.44,742.52,77.26,117.96,0.57,5.67,0.47,27.9,23.1,51.88,8.22,78.4,0.0,31.83,2176,2021,2536,1661,143,438,718
2000,71.3,2.88,24.87,81.93,7.03,0.57,63.33,63.88,36.12,539.51,109.07,2618.55,77.19,155.69,0.57,0.0,0.66,94.34,100.0,97.74,6.85,54.57,0.0,17.94,459,414,340,533,247,606,772
2000,67.64,2.66,36.29,75.44,9.43,0.54,83.38,58.33,41.67,248.39,45.33,1065.17,77.41,114.85,0.51,2.73,0.44,74.94,74.18,96.99,5.1,52.23,0.0,16.54,4035,4147,1684,6498,267,544,711
2000,70.58,2.51,26.93,80.69,7.94,0.54,67.06,58.89,41.11,448.76,96.8,2009.9,100.19,150.09,0.49,3.13,0.55,93.14,89.79,96.87,7.08,55.02,0.0,14.71,4940,4450,2786,6604,259,588,0.76
2000,71.41,2.73,24.57,82.12,9.03,0.46,67.7,52.28,47.72,376.12,96.9,1415.16,96.08,153.48,0.37,1.17,0.34,99.09,97.72,99.63,6.19,50.55,0.0,13.79,3866,3638,1278,6226,254,597,774
2000,68.01,2.65,35.03,76.11,8.94,0.43,85.16,45.9,54.1,189.98,27.06,529.27,66.55,110.52,0.36,0.82,0.35,28.42,94.03,63.5,12.8,70.91,0.0,11.37,2045,1993,2471,1567,112,0.44,717
2000,68.52,3.47,33.34,77.03,8.41,0.48,86.37,52.1,47.9,219.37,46.13,788.97,78.87,113.16,0.4,1.15,0.27,88.23,90.4,96.69,7.93,62.07,0.0,26.4,1039,1032,476,1595,189,507,725
2000,69.2,3.53,31.15,78.25,7.01,0.67,89.76,70.1,29.9,234.7,19.76,1329.73,60.67,85.16,0.83,1.79,0.65,55.54,49.73,70.0,7.86,67.57,0.0,19.04,10526,10486,9221,11791,196,493,737
2000,70.56,1.95,26.99,80.65,9.72,0.57,60.65,62.06,37.94,555.25,97.58,2613.97,94.24,151.95,0.57,4.03,0.55,92.94,93.9,99.3,2.44,31.76,0.43,17.47,89925,94946,4086,180785,0.43,0.66,759
2000,70.52,2.39,27.12,80.5,9.9,0.48,85.53,54.1,45.9,219.58,54.62,829.77,84.35,116.62,0.38,0.0,0.33,90.34,76.23,86.06,5.01,51.28,0.0,8.38,1132,1006,1117,1021,237,557,759
2000,70.9,2.76,26.01,81.24,9.37,0.51,50.17,57.23,42.77,528.11,120.06,2193.75,102.05,159.82,0.45,3.22,0.55,95.68,97.91,99.91,2.65,54.46,0.73,4.23,3039,2816,2809,3046,239,576,765
2000,73.32,2.42,19.49,80.34,8.08,0.5,64.14,55.54,44.46,389.32,92.15,1632.57,93.34,157.5,0.44,0.32,0.36,90.96,93.62,99.52,8.84,50.36,0.0,7.89,1264,1215,1145,1334,234,569,805
2000,68.19,2.89,34.42,76.44,7.66,0.56,80.88,59.48,40.52,289.52,38.73,1306.71,70.82,121.63,0.52,1.56,0.46,86.3,77.63,92.56,13.24,58.26,0.0,4.07,8698,8177,10391,6484,203,506,0.72
2000,68.68,2.24,32.8,77.32,9.74,0.49,89.26,54.05,45.95,201.52,37.64,788.63,77.28,114.1,0.38,0.71,0.35,83.76,89.02,99.25,5.79,51.94,0.0,22.6,3124,3160,2384,3900,195,0.51,728
2000,73.83,2.32,18.21,80.97,8.62,0.44,70.16,49.53,50.47,316.66,79.09,1058.4,86.8,143.88,0.33,1.13,0.24,95.52,99.72,96.76,7.2,39.54,0.0,11.39,2594,2561,1843,3312,323,594,814
2000,70.52,2.25,27.12,80.58,8.92,0.54,87.67,59.33,40.67,292.68,63.3,1354.45,81.34,135.24,0.49,3.13,0.43,89.8,91.64,93.47,6.19,57.59,0.0,4.61,2295,2277,1977,2595,211,554,759
2000,71.95,3.03,23.07,78.64,7.91,0.59,84.51,63.0,37.0,256.46,30.77,1260.44,74.67,111.84,0.61,3.26,0.54,65.04,86.2,91.43,7.1,60.89,0.0,16.28,13366,13981,5552,21795,201,519,783
2000,70.0,2.45,28.66,76.15,9.0,0.52,89.79,56.8,43.2,267.24,61.58,1176.17,86.8,132.1,0.49,1.82,0.53,90.78,76.37,96.72,7.14,48.79,0.0,5.66,1677,1548,1870,1355,258,554,0.75
2000,73.33,2.34,19.45,80.36,6.89,0.46,58.18,49.92,50.08,431.25,94.13,1429.04,97.17,146.96,0.37,0.0,0.4,84.82,90.41,78.01,4.22,53.02,0.0,4.96,1786,1541,1111,2216,251,578,806
2000,72.33,2.14,22.06,79.12,8.39,0.42,72.98,48.35,51.65,318.75,83.39,1028.85,86.46,143.89,0.31,1.18,0.28,86.35,68.79,85.71,7.42,63.23,0.0,6.92,1020,880,767,1133,219,552,789
2000,72.64,2.38,21.23,79.51,7.39,0.51,81.09,55.04,44.96,288.43,50.71,1123.07,78.65,127.53,0.44,0.73,0.34,77.11,61.92,96.44,12.27,59.99,0.0,11.5,1888,1603,2113,1378,194,515,794
2000,68.41,2.3,33.68,76.84,9.47,0.61,84.08,64.0,36.0,257.76,30.62,1309.84,68.52,105.51,0.61,1.96,0.62,76.95,84.85,94.9,6.75,55.76,0.0,14.53,7180,7308,8483,6005,206,525,724
2000,67.42,2.56,37.06,75.03,8.91,0.59,81.77,63.71,36.29,337.95,53.14,1671.85,81.06,124.76,0.59,2.91,0.62,92.14,94.38,97.18,4.16,54.89,0.0,12.12,5559,5590,4200,6949,221,549,707
2000,69.76,2.76,29.4,79.24,8.62,0.6,71.83,64.79,35.21,415.51,53.91,2006.7,78.31,124.12,0.64,3.57,0.58,73.91,88.67,94.02,5.39,42.39,0.15,16.87,62177,67247,26612,102812,354,589,746
2000,73.64,1.96,18.68,80.74,9.94,0.52,48.33,56.88,43.12,589.8,100.16,2389.35,88.18,148.26,0.49,2.83,0.57,95.26,95.11,98.61,2.54,25.05,0.0,15.56,34710,36768,168,71310,505,695,811
2000,72.47,2.54,21.67,83.93,8.44,0.56,68.77,62.04,37.96,521.35,99.37,2459.59,90.73,156.06,0.55,3.96,0.48,82.52,90.96,98.58,6.34,50.63,0.0,17.15,2854,2905,1592,4167,0.3,0.61,791
2000,73.25,2.11,19.66,80.26,7.75,0.48,59.67,53.51,46.49,398.31,95.71,1537.12,92.44,151.4,0.39,1.52,0.44,84.15,93.32,88.79,3.0,55.85,0.0,7.36,4010,3561,2742,4829,211,586,804
2000,71.9,2.39,23.2,78.59,8.91,0.54,69.41,60.16,39.84,423.45,85.33,1874.3,95.85,145.0,0.5,3.02,0.53,93.9,92.95,98.72,5.27,51.82,0.0,13.07,7585,7420,3658,11347,246,593,782
2000,70.67,2.52,26.69,77.01,8.63,0.48,77.78,52.71,47.29,289.73,52.85,1030.89,74.13,129.5,0.41,0.31,0.39,91.2,100.0,97.13,8.08,56.26,0.0,2.44,2044,1777,3003,818,213,0.55,761
2000,70.67,2.13,26.69,77.01,8.75,0.56,64.56,61.84,38.16,417.29,68.83,1909.46,85.24,135.68,0.54,1.78,0.64,84.89,95.9,95.18,8.05,70.22,3.04,13.0,2785,2437,3270,1952,0.12,528,761
2000,71.83,2.38,23.39,82.84,9.64,0.5,75.1,55.84,44.16,368.03,75.55,1447.1,87.02,141.56,0.44,6.09,0.33,95.0,93.03,97.25,6.89,43.25,0.69,6.98,5932,5720,3335,8317,323,606,781
2000,71.0,2.86,25.74,81.41,9.45,0.56,59.48,61.69,38.31,555.14,99.24,2519.17,93.53,154.28,0.55,3.09,0.5,95.6,98.9,99.64,4.07,37.63,0.0,13.55,32503,32788,6872,58419,392,635,767
2000,73.86,2.33,18.14,81.0,9.72,0.52,60.5,57.05,42.95,422.53,77.81,1722.85,86.15,140.3,0.48,3.19,0.5,91.47,86.09,97.35,2.85,35.35,1.03,15.96,11641,11927,1053,22515,395,641,814
2000,72.22,2.38,22.34,83.5,8.41,0.56,57.41,61.88,38.12,545.62,113.45,2638.66,96.96,162.13,0.53,3.9,0.51,96.57,99.15,99.73,8.11,43.18,0.97,10.21,25655,25369,10354,40670,331,626,787
2000,68.4,2.95,33.72,76.82,7.72,0.51,91.27,55.86,44.14,238.99,42.59,995.51,78.96,117.4,0.41,1.25,0.38,79.68,61.79,94.56,10.84,70.61,0.0,19.62,2956,2875,1956,3875,148,468,723
2000,73.92,2.19,17.99,81.07,9.53,0.58,68.79,64.06,35.94,491.66,89.83,2482.45,90.25,153.05,0.59,5.78,0.62,94.31,94.93,98.9,4.1,46.83,0.0,11.63,11607,11510,2496,20621,299,634,815
2000,70.94,2.59,25.9,77.36,8.86,0.55,83.4,58.85,41.15,250.78,43.4,1125.47,77.09,114.86,0.53,2.97,0.49,57.74,83.69,71.04,6.29,60.03,1.69,21.73,8163,7725,5730,10158,201,516,766
2000,73.48,2.6,19.09,80.54,9.23,0.47,67.92,54.03,45.97,397.58,111.43,1528.42,99.06,169.18,0.37,2.41,0.41,93.44,97.37,98.89,5.98,58.34,0.0,4.51,2242,2001,2087,2156,192,584,808
2000,70.99,2.12,25.76,81.39,9.0,0.54,58.1,59.48,40.52,517.54,103.51,2322.15,94.66,155.03,0.51,3.78,0.47,97.0,96.64,99.75,4.03,42.05,0.0,12.42,42164,42901,8378,76687,349,628,767
2000,66.84,3.4,39.1,73.97,8.18,0.63,93.71,65.42,34.58,155.28,3.93,781.6,54.47,79.21,0.59,0.54,0.48,25.12,28.55,70.37,7.25,64.23,0.58,24.63,5538,5236,6153,4621,171,456,697
2000,69.38,2.3,30.58,78.57,7.49,0.57,82.7,61.32,38.68,294.44,50.85,1429.12,82.76,120.36,0.57,1.65,0.57,90.41,83.16,98.23,10.21,57.52,0.0,11.34,5962,5720,6104,5578,181,512,0.74
2000,73.93,1.77,17.98,81.08,10.14,0.56,40.27,61.43,38.57,790.5,141.2,3655.3,91.48,163.04,0.56,4.04,0.58,96.97,99.15,99.55,3.19,28.42,0.2,10.23,122353,129698,7880,244171,472,692,816
2000,73.11,1.89,20.01,84.99,10.26,0.56,39.44,61.04,38.96,768.83,138.52,3489.96,95.71,163.85,0.55,3.96,0.56,97.87,99.47,99.61,3.39,27.26,0.28,11.09,245701,255513,12232,488982,506,702,802
